PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Sex_Male,Embarked_Q,Embarked_S,Title_Col,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mme,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir,Title_the Countess
797,1,1,49.0,0.0,0,25.9292,1.0,1,25.9292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
798,1,3,31.0,0.0,0,8.6833,1.0,1,8.6833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
799,0,3,30.0,0.0,0,7.2292,1.0,1,7.2292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
800,0,3,30.0,1.0,0,24.15,2.0,0,12.075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
801,0,2,34.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
802,1,2,31.0,1.0,0,26.25,2.0,0,13.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
803,1,1,11.0,1.0,0,65.6344,2.0,0,32.8172,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
804,1,3,2.5,0.0,0,8.5167,1.0,1,8.5167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
805,1,3,27.0,0.0,0,6.975,1.0,1,6.975,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
806,0,3,31.0,0.0,0,7.775,1.0,1,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
807,0,1,39.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
808,0,3,18.0,0.0,0,7.775,1.0,1,7.775,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
809,0,2,39.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
810,1,1,33.0,1.0,0,53.1,2.0,0,26.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
811,0,3,26.0,0.0,0,7.8875,1.0,1,7.8875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
812,0,3,39.0,0.0,0,24.15,1.0,1,24.15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
813,0,2,35.0,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
814,0,3,6.0,2.5,0,31.275,3.5,0,8.935714285714285,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
815,0,3,30.5,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
816,0,1,28.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
817,0,3,23.0,0.0,0,7.925,1.0,1,7.925,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818,0,2,31.0,1.0,0,37.0042,2.0,0,18.5021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
819,0,3,43.0,0.0,0,6.45,1.0,1,6.45,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
820,0,3,10.0,2.5,0,27.9,3.5,0,7.971428571428571,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,1,1,52.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
822,1,3,27.0,0.0,0,8.6625,1.0,1,8.6625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
823,0,1,38.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
824,1,3,27.0,0.0,0,12.475,1.0,1,12.475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
825,0,3,2.5,2.5,0,39.6875,3.5,0,11.339285714285714,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826,0,3,28.0,0.0,0,6.95,1.0,1,6.95,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
827,0,3,28.0,0.0,0,56.4958,1.0,1,56.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
828,1,2,2.5,0.0,0,37.0042,1.0,1,37.0042,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
829,1,3,28.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
830,1,1,54.5,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
831,1,3,15.0,1.0,0,14.4542,2.0,0,7.2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
832,1,2,2.5,1.0,0,18.75,2.0,0,9.375,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
833,0,3,28.0,0.0,0,7.2292,1.0,1,7.2292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
834,0,3,23.0,0.0,0,7.8542,1.0,1,7.8542,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
835,0,3,18.0,0.0,0,8.3,1.0,1,8.3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
836,1,1,39.0,1.0,0,65.6344,2.0,0,32.8172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
837,0,3,21.0,0.0,0,8.6625,1.0,1,8.6625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
838,0,3,28.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
839,1,3,32.0,0.0,0,56.4958,1.0,1,56.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
840,1,1,28.0,0.0,0,29.7,1.0,1,29.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
841,0,3,20.0,0.0,0,7.925,1.0,1,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
842,0,2,16.0,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
843,1,1,30.0,0.0,0,31.0,1.0,1,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
844,0,3,34.5,0.0,0,6.4375,1.0,1,6.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
845,0,3,17.0,0.0,0,8.6625,1.0,1,8.6625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
846,0,3,42.0,0.0,0,7.55,1.0,1,7.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
847,0,3,28.0,2.5,0,65.6344,3.5,0,18.752685714285715,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
848,0,3,35.0,0.0,0,7.8958,1.0,1,7.8958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
849,0,2,28.0,0.0,0,33.0,1.0,1,33.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
850,1,1,28.0,1.0,0,65.6344,2.0,0,32.8172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851,0,3,4.0,2.5,0,31.275,3.5,0,8.935714285714285,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
852,0,3,54.5,0.0,0,7.775,1.0,1,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
853,0,3,9.0,1.0,0,15.2458,2.0,0,7.6229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
854,1,1,16.0,0.0,0,39.4,1.0,1,39.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
855,0,2,44.0,1.0,0,26.0,2.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
856,1,3,18.0,0.0,0,9.35,1.0,1,9.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
857,1,1,45.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
858,1,1,51.0,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
859,1,3,24.0,0.0,0,19.2583,1.0,1,19.2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860,0,3,28.0,0.0,0,7.2292,1.0,1,7.2292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
861,0,3,41.0,2.0,0,14.1083,3.0,0,4.702766666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
862,0,2,21.0,1.0,0,11.5,2.0,0,5.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
863,1,1,48.0,0.0,0,25.9292,1.0,1,25.9292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864,0,3,28.0,2.5,0,65.6344,3.5,0,18.752685714285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
865,0,2,24.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
866,1,2,42.0,0.0,0,13.0,1.0,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
867,1,2,27.0,1.0,0,13.8583,2.0,0,6.92915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
868,0,1,31.0,0.0,0,50.4958,1.0,1,50.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
869,0,3,28.0,0.0,0,9.5,1.0,1,9.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
870,1,3,4.0,1.0,0,11.1333,2.0,0,5.56665,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
871,0,3,26.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872,1,1,47.0,1.0,0,52.5542,2.0,0,26.2771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,0,1,33.0,0.0,0,5.0,1.0,1,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
874,0,3,47.0,0.0,0,9.0,1.0,1,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875,1,2,28.0,1.0,0,24.0,2.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
876,1,3,15.0,0.0,0,7.225,1.0,1,7.225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
877,0,3,20.0,0.0,0,9.8458,1.0,1,9.8458,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
878,0,3,19.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
879,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
880,1,1,54.5,0.0,0,65.6344,1.0,1,65.6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
881,1,2,25.0,0.0,0,26.0,1.0,1,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
882,0,3,33.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
883,0,3,22.0,0.0,0,10.5167,1.0,1,10.5167,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
884,0,2,28.0,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
885,0,3,25.0,0.0,0,7.05,1.0,1,7.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
886,0,3,39.0,0.0,0,29.125,1.0,1,29.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
887,0,2,27.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
888,1,1,19.0,0.0,0,30.0,1.0,1,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
889,0,3,28.0,1.0,0,23.45,2.0,0,11.725,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
890,1,1,26.0,0.0,0,30.0,1.0,1,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
891,0,3,32.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
